evidence_label,modality,user,measure,similarity,accepted,pool_exhausted_before
REAL DATA,face,Jan_Ullrich,cross_set_same_embedding,0.394531,,
REAL DATA,face,Jan_Ullrich,cross_set_same_embedding,0.558594,,
REAL DATA,face,Jan_Ullrich,cross_set_same_embedding,0.476562,,
REAL DATA,face,Jan_Ullrich,cross_set_same_embedding,0.46875,,
REAL DATA,face,Jan_Ullrich,cross_set_same_embedding,0.472656,,
REAL DATA,face,Jan_Ullrich,cross_set_same_embedding,0.519531,,
REAL DATA,face,Jan_Ullrich,within_key_genuine_before_revocation,0.734375,False,
REAL DATA,face,Jan_Ullrich,genuine_after_revocation_1,0.722656,False,
REAL DATA,face,Jan_Ullrich,genuine_after_revocation_2,0.726562,False,
REAL DATA,face,Jan_Ullrich,genuine_after_revocation_3,0.820312,True,
REAL DATA,face,Jan_Ullrich,revoked_template_vs_new_active,0.476562,False,
REAL DATA,face,Jan_Ullrich,genuine_after_reenrollment,0.746094,False,True
REAL DATA,face,Michael_Douglas,cross_set_same_embedding,0.460938,,
REAL DATA,face,Michael_Douglas,cross_set_same_embedding,0.515625,,
REAL DATA,face,Michael_Douglas,cross_set_same_embedding,0.496094,,
REAL DATA,face,Michael_Douglas,cross_set_same_embedding,0.46875,,
REAL DATA,face,Michael_Douglas,cross_set_same_embedding,0.519531,,
REAL DATA,face,Michael_Douglas,cross_set_same_embedding,0.433594,,
REAL DATA,face,Michael_Douglas,within_key_genuine_before_revocation,0.871094,True,
REAL DATA,face,Michael_Douglas,genuine_after_revocation_1,0.890625,True,
REAL DATA,face,Michael_Douglas,genuine_after_revocation_2,0.855469,True,
REAL DATA,face,Michael_Douglas,genuine_after_revocation_3,0.847656,True,
REAL DATA,face,Michael_Douglas,revoked_template_vs_new_active,0.496094,False,
REAL DATA,face,Michael_Douglas,genuine_after_reenrollment,0.8125,False,True
REAL DATA,face,Valentino_Rossi,cross_set_same_embedding,0.488281,,
REAL DATA,face,Valentino_Rossi,cross_set_same_embedding,0.507812,,
REAL DATA,face,Valentino_Rossi,cross_set_same_embedding,0.515625,,
REAL DATA,face,Valentino_Rossi,cross_set_same_embedding,0.496094,,
REAL DATA,face,Valentino_Rossi,cross_set_same_embedding,0.472656,,
REAL DATA,face,Valentino_Rossi,cross_set_same_embedding,0.476562,,
REAL DATA,face,Valentino_Rossi,within_key_genuine_before_revocation,0.660156,False,
REAL DATA,face,Valentino_Rossi,genuine_after_revocation_1,0.730469,False,
REAL DATA,face,Valentino_Rossi,genuine_after_revocation_2,0.667969,False,
REAL DATA,face,Valentino_Rossi,genuine_after_revocation_3,0.703125,False,
REAL DATA,face,Valentino_Rossi,revoked_template_vs_new_active,0.515625,False,
REAL DATA,face,Valentino_Rossi,genuine_after_reenrollment,0.683594,False,True
REAL DATA,face,Kathleen_Kennedy_Townsend,cross_set_same_embedding,0.421875,,
REAL DATA,face,Kathleen_Kennedy_Townsend,cross_set_same_embedding,0.460938,,
REAL DATA,face,Kathleen_Kennedy_Townsend,cross_set_same_embedding,0.542969,,
REAL DATA,face,Kathleen_Kennedy_Townsend,cross_set_same_embedding,0.515625,,
REAL DATA,face,Kathleen_Kennedy_Townsend,cross_set_same_embedding,0.457031,,
REAL DATA,face,Kathleen_Kennedy_Townsend,cross_set_same_embedding,0.457031,,
REAL DATA,face,Kathleen_Kennedy_Townsend,within_key_genuine_before_revocation,0.765625,False,
REAL DATA,face,Kathleen_Kennedy_Townsend,genuine_after_revocation_1,0.726562,False,
REAL DATA,face,Kathleen_Kennedy_Townsend,genuine_after_revocation_2,0.78125,False,
REAL DATA,face,Kathleen_Kennedy_Townsend,genuine_after_revocation_3,0.695312,False,
REAL DATA,face,Kathleen_Kennedy_Townsend,revoked_template_vs_new_active,0.542969,False,
REAL DATA,face,Kathleen_Kennedy_Townsend,genuine_after_reenrollment,0.738281,False,True
REAL DATA,face,Larry_Thompson,cross_set_same_embedding,0.496094,,
REAL DATA,face,Larry_Thompson,cross_set_same_embedding,0.519531,,
REAL DATA,face,Larry_Thompson,cross_set_same_embedding,0.53125,,
REAL DATA,face,Larry_Thompson,cross_set_same_embedding,0.5,,
REAL DATA,face,Larry_Thompson,cross_set_same_embedding,0.550781,,
REAL DATA,face,Larry_Thompson,cross_set_same_embedding,0.480469,,
REAL DATA,face,Larry_Thompson,within_key_genuine_before_revocation,0.78125,False,
REAL DATA,face,Larry_Thompson,genuine_after_revocation_1,0.8125,False,
REAL DATA,face,Larry_Thompson,genuine_after_revocation_2,0.792969,False,
REAL DATA,face,Larry_Thompson,genuine_after_revocation_3,0.8125,False,
REAL DATA,face,Larry_Thompson,revoked_template_vs_new_active,0.53125,False,
REAL DATA,face,Larry_Thompson,genuine_after_reenrollment,0.796875,False,True
REAL DATA,face,Liza_Minnelli,cross_set_same_embedding,0.492188,,
REAL DATA,face,Liza_Minnelli,cross_set_same_embedding,0.488281,,
REAL DATA,face,Liza_Minnelli,cross_set_same_embedding,0.457031,,
REAL DATA,face,Liza_Minnelli,cross_set_same_embedding,0.457031,,
REAL DATA,face,Liza_Minnelli,cross_set_same_embedding,0.480469,,
REAL DATA,face,Liza_Minnelli,cross_set_same_embedding,0.492188,,
REAL DATA,face,Liza_Minnelli,within_key_genuine_before_revocation,0.742188,False,
REAL DATA,face,Liza_Minnelli,genuine_after_revocation_1,0.785156,False,
REAL DATA,face,Liza_Minnelli,genuine_after_revocation_2,0.8125,False,
REAL DATA,face,Liza_Minnelli,genuine_after_revocation_3,0.773438,False,
REAL DATA,face,Liza_Minnelli,revoked_template_vs_new_active,0.457031,False,
REAL DATA,face,Liza_Minnelli,genuine_after_reenrollment,0.792969,False,True
REAL DATA,face,Jennifer_Garner,cross_set_same_embedding,0.5,,
REAL DATA,face,Jennifer_Garner,cross_set_same_embedding,0.550781,,
REAL DATA,face,Jennifer_Garner,cross_set_same_embedding,0.476562,,
REAL DATA,face,Jennifer_Garner,cross_set_same_embedding,0.488281,,
REAL DATA,face,Jennifer_Garner,cross_set_same_embedding,0.507812,,
REAL DATA,face,Jennifer_Garner,cross_set_same_embedding,0.457031,,
REAL DATA,face,Jennifer_Garner,within_key_genuine_before_revocation,0.765625,False,
REAL DATA,face,Jennifer_Garner,genuine_after_revocation_1,0.746094,False,
REAL DATA,face,Jennifer_Garner,genuine_after_revocation_2,0.730469,False,
REAL DATA,face,Jennifer_Garner,genuine_after_revocation_3,0.710938,False,
REAL DATA,face,Jennifer_Garner,revoked_template_vs_new_active,0.476562,False,
REAL DATA,face,Jennifer_Garner,genuine_after_reenrollment,0.699219,False,True
REAL DATA,face,Cameron_Diaz,cross_set_same_embedding,0.546875,,
REAL DATA,face,Cameron_Diaz,cross_set_same_embedding,0.472656,,
REAL DATA,face,Cameron_Diaz,cross_set_same_embedding,0.507812,,
REAL DATA,face,Cameron_Diaz,cross_set_same_embedding,0.488281,,
REAL DATA,face,Cameron_Diaz,cross_set_same_embedding,0.539062,,
REAL DATA,face,Cameron_Diaz,cross_set_same_embedding,0.519531,,
REAL DATA,face,Cameron_Diaz,within_key_genuine_before_revocation,0.828125,True,
REAL DATA,face,Cameron_Diaz,genuine_after_revocation_1,0.828125,True,
REAL DATA,face,Cameron_Diaz,genuine_after_revocation_2,0.824219,True,
REAL DATA,face,Cameron_Diaz,genuine_after_revocation_3,0.847656,True,
REAL DATA,face,Cameron_Diaz,revoked_template_vs_new_active,0.507812,False,
REAL DATA,face,Cameron_Diaz,genuine_after_reenrollment,0.851562,True,True
REAL DATA,face,Angela_Bassett,cross_set_same_embedding,0.472656,,
REAL DATA,face,Angela_Bassett,cross_set_same_embedding,0.511719,,
REAL DATA,face,Angela_Bassett,cross_set_same_embedding,0.546875,,
REAL DATA,face,Angela_Bassett,cross_set_same_embedding,0.460938,,
REAL DATA,face,Angela_Bassett,cross_set_same_embedding,0.457031,,
REAL DATA,face,Angela_Bassett,cross_set_same_embedding,0.464844,,
REAL DATA,face,Angela_Bassett,within_key_genuine_before_revocation,0.785156,False,
REAL DATA,face,Angela_Bassett,genuine_after_revocation_1,0.753906,False,
REAL DATA,face,Angela_Bassett,genuine_after_revocation_2,0.738281,False,
REAL DATA,face,Angela_Bassett,genuine_after_revocation_3,0.773438,False,
REAL DATA,face,Angela_Bassett,revoked_template_vs_new_active,0.546875,False,
REAL DATA,face,Angela_Bassett,genuine_after_reenrollment,0.753906,False,True
REAL DATA,face,Franz_Fischler,cross_set_same_embedding,0.421875,,
REAL DATA,face,Franz_Fischler,cross_set_same_embedding,0.46875,,
REAL DATA,face,Franz_Fischler,cross_set_same_embedding,0.515625,,
REAL DATA,face,Franz_Fischler,cross_set_same_embedding,0.484375,,
REAL DATA,face,Franz_Fischler,cross_set_same_embedding,0.492188,,
REAL DATA,face,Franz_Fischler,cross_set_same_embedding,0.460938,,
REAL DATA,face,Franz_Fischler,within_key_genuine_before_revocation,0.792969,False,
REAL DATA,face,Franz_Fischler,genuine_after_revocation_1,0.777344,False,
REAL DATA,face,Franz_Fischler,genuine_after_revocation_2,0.800781,False,
REAL DATA,face,Franz_Fischler,genuine_after_revocation_3,0.808594,False,
REAL DATA,face,Franz_Fischler,revoked_template_vs_new_active,0.515625,False,
REAL DATA,face,Franz_Fischler,genuine_after_reenrollment,0.761719,False,True
REAL DATA,face,Magdalena_Maleeva,cross_set_same_embedding,0.503906,,
REAL DATA,face,Magdalena_Maleeva,cross_set_same_embedding,0.554688,,
REAL DATA,face,Magdalena_Maleeva,cross_set_same_embedding,0.480469,,
REAL DATA,face,Magdalena_Maleeva,cross_set_same_embedding,0.449219,,
REAL DATA,face,Magdalena_Maleeva,cross_set_same_embedding,0.492188,,
REAL DATA,face,Magdalena_Maleeva,cross_set_same_embedding,0.496094,,
REAL DATA,face,Magdalena_Maleeva,within_key_genuine_before_revocation,0.808594,False,
REAL DATA,face,Magdalena_Maleeva,genuine_after_revocation_1,0.710938,False,
REAL DATA,face,Magdalena_Maleeva,genuine_after_revocation_2,0.769531,False,
REAL DATA,face,Magdalena_Maleeva,genuine_after_revocation_3,0.738281,False,
REAL DATA,face,Magdalena_Maleeva,revoked_template_vs_new_active,0.480469,False,
REAL DATA,face,Magdalena_Maleeva,genuine_after_reenrollment,0.722656,False,True
REAL DATA,face,Diana_Krall,cross_set_same_embedding,0.480469,,
REAL DATA,face,Diana_Krall,cross_set_same_embedding,0.425781,,
REAL DATA,face,Diana_Krall,cross_set_same_embedding,0.484375,,
REAL DATA,face,Diana_Krall,cross_set_same_embedding,0.539062,,
REAL DATA,face,Diana_Krall,cross_set_same_embedding,0.574219,,
REAL DATA,face,Diana_Krall,cross_set_same_embedding,0.535156,,
REAL DATA,face,Diana_Krall,within_key_genuine_before_revocation,0.839844,True,
REAL DATA,face,Diana_Krall,genuine_after_revocation_1,0.808594,False,
REAL DATA,face,Diana_Krall,genuine_after_revocation_2,0.859375,True,
REAL DATA,face,Diana_Krall,genuine_after_revocation_3,0.863281,True,
REAL DATA,face,Diana_Krall,revoked_template_vs_new_active,0.484375,False,
REAL DATA,face,Diana_Krall,genuine_after_reenrollment,0.875,True,True
REAL DATA,face,Tim_Duncan,cross_set_same_embedding,0.519531,,
REAL DATA,face,Tim_Duncan,cross_set_same_embedding,0.5,,
REAL DATA,face,Tim_Duncan,cross_set_same_embedding,0.46875,,
REAL DATA,face,Tim_Duncan,cross_set_same_embedding,0.511719,,
REAL DATA,face,Tim_Duncan,cross_set_same_embedding,0.511719,,
REAL DATA,face,Tim_Duncan,cross_set_same_embedding,0.476562,,
REAL DATA,face,Tim_Duncan,within_key_genuine_before_revocation,0.804688,False,
REAL DATA,face,Tim_Duncan,genuine_after_revocation_1,0.796875,False,
REAL DATA,face,Tim_Duncan,genuine_after_revocation_2,0.832031,True,
REAL DATA,face,Tim_Duncan,genuine_after_revocation_3,0.84375,True,
REAL DATA,face,Tim_Duncan,revoked_template_vs_new_active,0.46875,False,
REAL DATA,face,Tim_Duncan,genuine_after_reenrollment,0.816406,False,True
REAL DATA,face,Pamela_Anderson,cross_set_same_embedding,0.480469,,
REAL DATA,face,Pamela_Anderson,cross_set_same_embedding,0.496094,,
REAL DATA,face,Pamela_Anderson,cross_set_same_embedding,0.515625,,
REAL DATA,face,Pamela_Anderson,cross_set_same_embedding,0.523438,,
REAL DATA,face,Pamela_Anderson,cross_set_same_embedding,0.488281,,
REAL DATA,face,Pamela_Anderson,cross_set_same_embedding,0.433594,,
REAL DATA,face,Pamela_Anderson,within_key_genuine_before_revocation,0.816406,False,
REAL DATA,face,Pamela_Anderson,genuine_after_revocation_1,0.847656,True,
REAL DATA,face,Pamela_Anderson,genuine_after_revocation_2,0.796875,False,
REAL DATA,face,Pamela_Anderson,genuine_after_revocation_3,0.8125,False,
REAL DATA,face,Pamela_Anderson,revoked_template_vs_new_active,0.515625,False,
REAL DATA,face,Pamela_Anderson,genuine_after_reenrollment,0.796875,False,True
REAL DATA,face,Alastair_Campbell,cross_set_same_embedding,0.5,,
REAL DATA,face,Alastair_Campbell,cross_set_same_embedding,0.53125,,
REAL DATA,face,Alastair_Campbell,cross_set_same_embedding,0.488281,,
REAL DATA,face,Alastair_Campbell,cross_set_same_embedding,0.476562,,
REAL DATA,face,Alastair_Campbell,cross_set_same_embedding,0.488281,,
REAL DATA,face,Alastair_Campbell,cross_set_same_embedding,0.503906,,
REAL DATA,face,Alastair_Campbell,within_key_genuine_before_revocation,0.734375,False,
REAL DATA,face,Alastair_Campbell,genuine_after_revocation_1,0.726562,False,
REAL DATA,face,Alastair_Campbell,genuine_after_revocation_2,0.722656,False,
REAL DATA,face,Alastair_Campbell,genuine_after_revocation_3,0.71875,False,
REAL DATA,face,Alastair_Campbell,revoked_template_vs_new_active,0.488281,False,
REAL DATA,face,Alastair_Campbell,genuine_after_reenrollment,0.757812,False,True
REAL DATA,face,Adolfo_Aguilar_Zinser,cross_set_same_embedding,0.511719,,
REAL DATA,face,Adolfo_Aguilar_Zinser,cross_set_same_embedding,0.472656,,
REAL DATA,face,Adolfo_Aguilar_Zinser,cross_set_same_embedding,0.523438,,
REAL DATA,face,Adolfo_Aguilar_Zinser,cross_set_same_embedding,0.53125,,
REAL DATA,face,Adolfo_Aguilar_Zinser,cross_set_same_embedding,0.480469,,
REAL DATA,face,Adolfo_Aguilar_Zinser,cross_set_same_embedding,0.496094,,
REAL DATA,face,Adolfo_Aguilar_Zinser,within_key_genuine_before_revocation,0.84375,True,
REAL DATA,face,Adolfo_Aguilar_Zinser,genuine_after_revocation_1,0.828125,True,
REAL DATA,face,Adolfo_Aguilar_Zinser,genuine_after_revocation_2,0.832031,True,
REAL DATA,face,Adolfo_Aguilar_Zinser,genuine_after_revocation_3,0.859375,True,
REAL DATA,face,Adolfo_Aguilar_Zinser,revoked_template_vs_new_active,0.523438,False,
REAL DATA,face,Adolfo_Aguilar_Zinser,genuine_after_reenrollment,0.871094,True,True
REAL DATA,face,Choi_Sung-hong,cross_set_same_embedding,0.488281,,
REAL DATA,face,Choi_Sung-hong,cross_set_same_embedding,0.480469,,
REAL DATA,face,Choi_Sung-hong,cross_set_same_embedding,0.515625,,
REAL DATA,face,Choi_Sung-hong,cross_set_same_embedding,0.492188,,
REAL DATA,face,Choi_Sung-hong,cross_set_same_embedding,0.472656,,
REAL DATA,face,Choi_Sung-hong,cross_set_same_embedding,0.488281,,
REAL DATA,face,Choi_Sung-hong,within_key_genuine_before_revocation,0.78125,False,
REAL DATA,face,Choi_Sung-hong,genuine_after_revocation_1,0.757812,False,
REAL DATA,face,Choi_Sung-hong,genuine_after_revocation_2,0.808594,False,
REAL DATA,face,Choi_Sung-hong,genuine_after_revocation_3,0.800781,False,
REAL DATA,face,Choi_Sung-hong,revoked_template_vs_new_active,0.515625,False,
REAL DATA,face,Choi_Sung-hong,genuine_after_reenrollment,0.777344,False,True
REAL DATA,face,Matt_Doherty,cross_set_same_embedding,0.488281,,
REAL DATA,face,Matt_Doherty,cross_set_same_embedding,0.457031,,
REAL DATA,face,Matt_Doherty,cross_set_same_embedding,0.457031,,
REAL DATA,face,Matt_Doherty,cross_set_same_embedding,0.523438,,
REAL DATA,face,Matt_Doherty,cross_set_same_embedding,0.484375,,
REAL DATA,face,Matt_Doherty,cross_set_same_embedding,0.460938,,
REAL DATA,face,Matt_Doherty,within_key_genuine_before_revocation,0.832031,True,
REAL DATA,face,Matt_Doherty,genuine_after_revocation_1,0.828125,True,
REAL DATA,face,Matt_Doherty,genuine_after_revocation_2,0.84375,True,
REAL DATA,face,Matt_Doherty,genuine_after_revocation_3,0.847656,True,
REAL DATA,face,Matt_Doherty,revoked_template_vs_new_active,0.457031,False,
REAL DATA,face,Matt_Doherty,genuine_after_reenrollment,0.871094,True,True
REAL DATA,face,Ed_Smart,cross_set_same_embedding,0.523438,,
REAL DATA,face,Ed_Smart,cross_set_same_embedding,0.539062,,
REAL DATA,face,Ed_Smart,cross_set_same_embedding,0.464844,,
REAL DATA,face,Ed_Smart,cross_set_same_embedding,0.460938,,
REAL DATA,face,Ed_Smart,cross_set_same_embedding,0.472656,,
REAL DATA,face,Ed_Smart,cross_set_same_embedding,0.503906,,
REAL DATA,face,Ed_Smart,within_key_genuine_before_revocation,0.484375,False,
REAL DATA,face,Ed_Smart,genuine_after_revocation_1,0.394531,False,
REAL DATA,face,Ed_Smart,genuine_after_revocation_2,0.476562,False,
REAL DATA,face,Ed_Smart,genuine_after_revocation_3,0.484375,False,
REAL DATA,face,Ed_Smart,revoked_template_vs_new_active,0.464844,False,
REAL DATA,face,Ed_Smart,genuine_after_reenrollment,0.414062,False,True
REAL DATA,face,Salman_Rushdie,cross_set_same_embedding,0.480469,,
REAL DATA,face,Salman_Rushdie,cross_set_same_embedding,0.519531,,
REAL DATA,face,Salman_Rushdie,cross_set_same_embedding,0.523438,,
REAL DATA,face,Salman_Rushdie,cross_set_same_embedding,0.492188,,
REAL DATA,face,Salman_Rushdie,cross_set_same_embedding,0.535156,,
REAL DATA,face,Salman_Rushdie,cross_set_same_embedding,0.488281,,
REAL DATA,face,Salman_Rushdie,within_key_genuine_before_revocation,0.777344,False,
REAL DATA,face,Salman_Rushdie,genuine_after_revocation_1,0.765625,False,
REAL DATA,face,Salman_Rushdie,genuine_after_revocation_2,0.828125,True,
REAL DATA,face,Salman_Rushdie,genuine_after_revocation_3,0.820312,True,
REAL DATA,face,Salman_Rushdie,revoked_template_vs_new_active,0.523438,False,
REAL DATA,face,Salman_Rushdie,genuine_after_reenrollment,0.78125,False,True
REAL DATA,face,Debra_Messing,cross_set_same_embedding,0.535156,,
REAL DATA,face,Debra_Messing,cross_set_same_embedding,0.519531,,
REAL DATA,face,Debra_Messing,cross_set_same_embedding,0.492188,,
REAL DATA,face,Debra_Messing,cross_set_same_embedding,0.507812,,
REAL DATA,face,Debra_Messing,cross_set_same_embedding,0.496094,,
REAL DATA,face,Debra_Messing,cross_set_same_embedding,0.535156,,
REAL DATA,face,Debra_Messing,within_key_genuine_before_revocation,0.597656,False,
REAL DATA,face,Debra_Messing,genuine_after_revocation_1,0.640625,False,
REAL DATA,face,Debra_Messing,genuine_after_revocation_2,0.671875,False,
REAL DATA,face,Debra_Messing,genuine_after_revocation_3,0.609375,False,
REAL DATA,face,Debra_Messing,revoked_template_vs_new_active,0.492188,False,
REAL DATA,face,Debra_Messing,genuine_after_reenrollment,0.679688,False,True
REAL DATA,face,Jim_Furyk,cross_set_same_embedding,0.492188,,
REAL DATA,face,Jim_Furyk,cross_set_same_embedding,0.535156,,
REAL DATA,face,Jim_Furyk,cross_set_same_embedding,0.4375,,
REAL DATA,face,Jim_Furyk,cross_set_same_embedding,0.511719,,
REAL DATA,face,Jim_Furyk,cross_set_same_embedding,0.453125,,
