fpr,tpr,threshold
0.00018247903353145342,0.6379665674376002,0.6869668364524841
0.00018247903353145342,0.6391115182047172,0.6864970922470093
0.00018992715734906376,0.6391115182047172,0.6864852905273438
0.00018992715734906376,0.6394931684604229,0.6863875389099121
0.00019365121925786895,0.6394931684604229,0.686381459236145
0.00019365121925786895,0.6410197694832456,0.6858288049697876
0.0001973752811666741,0.6410197694832456,0.6857840418815613
0.0001973752811666741,0.6410960995343867,0.685701847076416
0.0002010993430754793,0.6410960995343867,0.6856852173805237
0.0002010993430754793,0.6416304098923746,0.6855753660202026
0.00020482340498428447,0.6416304098923746,0.6855405569076538
0.00020482340498428447,0.6450652621937256,0.6843860149383545
0.00020854746689308963,0.6450652621937256,0.6843771934509277
0.00020854746689308963,0.6454469124494313,0.68409663438797
0.0002122715288018948,0.6454469124494313,0.6840817928314209
0.0002122715288018948,0.6488817647507824,0.6825419664382935
0.00021599559071069997,0.6488817647507824,0.6825305819511414
0.00021599559071069997,0.6490344248530646,0.6824677586555481
0.00021971965261950515,0.6490344248530646,0.6823362708091736
0.00021971965261950515,0.651476986489581,0.6806973218917847
0.0002234437145283103,0.651476986489581,0.680683970451355
0.0002234437145283103,0.65208762689871,0.6802648901939392
0.0002271677764371155,0.65208762689871,0.6802220940589905
0.0002271677764371155,0.6521639569498512,0.6802189350128174
0.00023461590025472583,0.6521639569498512,0.6802058815956116
0.00023461590025472583,0.6570490802228838,0.6782022714614868
0.00023833996216353101,0.6570490802228838,0.6781861782073975
0.00023833996216353101,0.6605602625753759,0.6762884855270386
0.00024206402407233617,0.6605602625753759,0.6762701272964478
0.00024206402407233617,0.6662086863598199,0.6741062998771667
0.00024578808598114135,0.6662086863598199,0.6740967035293579
0.00024578808598114135,0.6671246469735135,0.6737334728240967
0.0002495121478899465,0.6671246469735135,0.6736416220664978
0.0002495121478899465,0.673689031371651,0.670444130897522
0.0002532362097987517,0.673689031371651,0.670374870300293
0.0002532362097987517,0.6742233417296389,0.6701410412788391
0.0002569602717075569,0.6742233417296389,0.6701245903968811
0.0002569602717075569,0.6781161743378368,0.6687660217285156
0.00026068433361636203,0.6781161743378368,0.6687576770782471
0.00026068433361636203,0.6795664453095184,0.6680501103401184
0.0002644083955251672,0.6795664453095184,0.6680359244346619
0.0002644083955251672,0.6812457064346233,0.6669909954071045
0.0002681324574339724,0.6812457064346233,0.6669842004776001
0.0002681324574339724,0.6822379970994581,0.6665701866149902
0.00027185651934277756,0.6822379970994581,0.666531503200531
0.00027185651934277756,0.6826196473551638,0.666437029838562
0.0002755805812515827,0.6826196473551638,0.6663954854011536
0.0002755805812515827,0.6839935882757041,0.6659005284309387
0.0002793046431603879,0.6839935882757041,0.665876567363739
0.0002793046431603879,0.6849095488893977,0.6651995182037354
0.0002830287050691931,0.6849095488893977,0.6651973128318787
0.0002830287050691931,0.6856728494008091,0.6647728681564331
0.00028675276697799824,0.6856728494008091,0.6645610332489014
0.00028675276697799824,0.6864361499122205,0.6642754077911377
0.0002904768288868034,0.6864361499122205,0.66420578956604
0.0002904768288868034,0.6871231203724907,0.6639518141746521
0.0002942008907956086,0.6871231203724907,0.6639285683631897
0.0002942008907956086,0.6912449431341119,0.6612377762794495
0.00029792495270441376,0.6912449431341119,0.6611214876174927
0.00029792495270441376,0.6952141057934509,0.6591671705245972
0.0003016490146132189,0.6952141057934509,0.6591536402702332
0.0003016490146132189,0.6953667658957331,0.6590472459793091
0.00030537307652202413,0.6953667658957331,0.659027099609375
0.00030537307652202413,0.6972750171742615,0.6582247614860535
0.0003090971384308293,0.6972750171742615,0.6582223773002625
0.0003090971384308293,0.6979619876345318,0.658064603805542
0.00031282120033963444,0.6979619876345318,0.658061683177948
0.00031282120033963444,0.6997175788107778,0.6571314930915833
0.0003165452622484396,0.6997175788107778,0.6571280360221863
0.0003165452622484396,0.7004808793221892,0.6568157076835632
0.0003202693241572448,0.7004808793221892,0.6568149328231812
0.0003202693241572448,0.7012441798336004,0.6565293073654175
0.00032399338606604996,0.7012441798336004,0.6564601063728333
0.00032399338606604996,0.7019311502938707,0.6562057733535767
0.0003277174479748551,0.7019311502938707,0.6561616063117981
0.0003277174479748551,0.7029234409587054,0.6552178859710693
0.0003351655717924655,0.7029234409587054,0.6549326777458191
0.0003351655717924655,0.7042210518281047,0.65444016456604
